"AEX","AORD","BFX","BSESN","BVLG","BVSP","DJI","FCHI","FTMIB","FTSE","GDAXI","GSPTSE","HSI","IBEX","IXIC","KS11","KSE","MXX","N225","NSEI","OMXC20","OMXHPI","OMXSPI","OSEAX","RUT","SMSI","SPX","SSEC","SSMI","STI","STOXX50E"
0.0740740740740741,0.444444444444444,0.0925925925925926,0.0555555555555556,0.037037037037037,0.333333333333333,0.111111111111111,0.0185185185185185,0.185185185185185,0.592592592592593,0.0925925925925926,0.648148148148148,0.685185185185185,0.111111111111111,0.555555555555556,0.703703703703704,0.425925925925926,0.148148148148148,0.37037037037037,0.518518518518518,0.851851851851852,0.185185185185185,0.114285714285714,0.171428571428571,0.347826086956522,0.565217391304348,0.0434782608695652,0.347826086956522,0.543478260869565,0.673913043478261,0.239130434782609
0.0740740740740741,0.444444444444444,0.0740740740740741,0.0555555555555556,0.0740740740740741,0.37037037037037,0.111111111111111,0.0185185185185185,0.277777777777778,0.5,0.0925925925925926,0.592592592592593,0.666666666666667,0.111111111111111,0.222222222222222,0.703703703703704,0.388888888888889,0.166666666666667,0.37037037037037,0.259259259259259,0.833333333333333,0.296296296296296,0.114285714285714,0.171428571428571,0.326086956521739,0.782608695652174,0.0434782608695652,0.304347826086957,0.5,0.652173913043478,0.239130434782609
0.0925925925925926,0.462962962962963,0.0740740740740741,0.0555555555555556,0.0740740740740741,0.333333333333333,0.111111111111111,0.0185185185185185,0.444444444444444,0.518518518518518,0.0925925925925926,0.425925925925926,0.814814814814815,0.0555555555555556,0.111111111111111,0.481481481481481,0.425925925925926,0.148148148148148,0.314814814814815,0.148148148148148,0.833333333333333,0.185185185185185,0.114285714285714,0.114285714285714,0.391304347826087,0.5,0.0434782608695652,0.304347826086957,0.434782608695652,0.652173913043478,0.239130434782609
0.0925925925925926,0.740740740740741,0.0925925925925926,0.0555555555555556,0.037037037037037,0.111111111111111,0.111111111111111,0.0185185185185185,0.5,0.648148148148148,0.185185185185185,0.481481481481481,0.703703703703704,0.0555555555555556,0.185185185185185,0.685185185185185,0.425925925925926,0.148148148148148,0.425925925925926,0.148148148148148,0.814814814814815,0.462962962962963,0.0857142857142857,0.114285714285714,0.543478260869565,0.478260869565217,0.0434782608695652,0.347826086956522,0.608695652173913,0.652173913043478,0.260869565217391
0.0740740740740741,0.666666666666667,0.111111111111111,0.0925925925925926,0.111111111111111,0.240740740740741,0.111111111111111,0.0185185185185185,0.481481481481481,0.518518518518518,0.0925925925925926,0.425925925925926,0.611111111111111,0.111111111111111,0.222222222222222,0.703703703703704,0.407407407407407,0.148148148148148,0.333333333333333,0.296296296296296,0.777777777777778,0.222222222222222,0.0857142857142857,0.114285714285714,0.5,0.41304347826087,0.0434782608695652,0.347826086956522,0.608695652173913,0.41304347826087,0.173913043478261
0.0740740740740741,0.759259259259259,0.111111111111111,0.0740740740740741,0.111111111111111,0.240740740740741,0.111111111111111,0.0185185185185185,0.574074074074074,0.555555555555556,0.0925925925925926,0.407407407407407,0.796296296296296,0.111111111111111,0.37037037037037,0.703703703703704,0.462962962962963,0.148148148148148,0.333333333333333,0.222222222222222,0.796296296296296,0.222222222222222,0.0857142857142857,0.114285714285714,0.565217391304348,0.456521739130435,0.0434782608695652,0.347826086956522,0.565217391304348,0.391304347826087,0.152173913043478
0.0740740740740741,0.759259259259259,0.111111111111111,0.111111111111111,0.12962962962963,0.240740740740741,0.111111111111111,0.0185185185185185,0.537037037037037,0.425925925925926,0.111111111111111,0.444444444444444,0.907407407407407,0.111111111111111,0.277777777777778,0.666666666666667,0.407407407407407,0.148148148148148,0.296296296296296,0.185185185185185,0.777777777777778,0.518518518518518,0.0857142857142857,0.114285714285714,0.521739130434783,0.5,0.0434782608695652,0.304347826086957,0.5,0.217391304347826,0.282608695652174
0.0925925925925926,0.277777777777778,0.0925925925925926,0.111111111111111,0.111111111111111,0.203703703703704,0.111111111111111,0.0185185185185185,0.574074074074074,0.62962962962963,0.166666666666667,0.407407407407407,0.703703703703704,0.111111111111111,0.277777777777778,0.62962962962963,0.407407407407407,0.166666666666667,0.296296296296296,0.259259259259259,0.833333333333333,0.462962962962963,0.0857142857142857,0.114285714285714,0.521739130434783,0.543478260869565,0.0434782608695652,0.304347826086957,0.543478260869565,0.347826086956522,0.326086956521739
0.296296296296296,0.703703703703704,0.166666666666667,0.111111111111111,0.111111111111111,0.259259259259259,0.111111111111111,0.0185185185185185,0.611111111111111,0.611111111111111,0.111111111111111,0.407407407407407,0.851851851851852,0.111111111111111,0.259259259259259,0.62962962962963,0.444444444444444,0.148148148148148,0.407407407407407,0.185185185185185,0.722222222222222,0.537037037037037,0.0857142857142857,0.0571428571428571,0.478260869565217,0.543478260869565,0.0434782608695652,0.304347826086957,0.391304347826087,0.347826086956522,0.347826086956522
0.296296296296296,0.703703703703704,0.0740740740740741,0.111111111111111,0.111111111111111,0.203703703703704,0.111111111111111,0.0185185185185185,0.62962962962963,0.648148148148148,0.222222222222222,0.388888888888889,0.796296296296296,0.111111111111111,0.259259259259259,0.555555555555556,0.444444444444444,0.0925925925925926,0.388888888888889,0.185185185185185,0.777777777777778,0.462962962962963,0.0857142857142857,0.0571428571428571,0.478260869565217,0.543478260869565,0.0434782608695652,0.304347826086957,0.195652173913043,0.260869565217391,0.217391304347826
0.296296296296296,0.166666666666667,0.185185185185185,0.111111111111111,0.111111111111111,0.203703703703704,0.537037037037037,0.0185185185185185,0.5,0.574074074074074,0.222222222222222,0.62962962962963,0.87037037037037,0.111111111111111,0.648148148148148,0.666666666666667,0.5,0.148148148148148,0.388888888888889,0.5,0.777777777777778,0.240740740740741,0.0857142857142857,0.0571428571428571,0.5,0.521739130434783,0.0434782608695652,0.304347826086957,0.108695652173913,0.239130434782609,0.217391304347826
0.0740740740740741,0.351851851851852,0.185185185185185,0.259259259259259,0.12962962962963,0.314814814814815,0.481481481481481,0.0185185185185185,0.62962962962963,0.5,0.222222222222222,0.481481481481481,0.740740740740741,0.0740740740740741,0.666666666666667,0.648148148148148,0.444444444444444,0.0740740740740741,0.37037037037037,0.259259259259259,0.314814814814815,0.203703703703704,0.0857142857142857,0.0571428571428571,0.456521739130435,0.478260869565217,0.0434782608695652,0.304347826086957,0.456521739130435,0.239130434782609,0.347826086956522
0.0740740740740741,0.37037037037037,0.277777777777778,0.240740740740741,0.12962962962963,0.12962962962963,0.481481481481481,0.0185185185185185,0.62962962962963,0.592592592592593,0.0925925925925926,0.425925925925926,0.796296296296296,0.0740740740740741,0.481481481481481,0.685185185185185,0.611111111111111,0.0740740740740741,0.351851851851852,0.537037037037037,0.740740740740741,0.703703703703704,0.0857142857142857,0.0571428571428571,0.478260869565217,0.478260869565217,0.0434782608695652,0.304347826086957,0.304347826086957,0.260869565217391,0.347826086956522
0.0740740740740741,0.314814814814815,0.277777777777778,0.259259259259259,0.12962962962963,0.12962962962963,0.537037037037037,0.0185185185185185,0.518518518518518,0.555555555555556,0.0740740740740741,0.425925925925926,0.907407407407407,0.111111111111111,0.444444444444444,0.592592592592593,0.555555555555556,0.0740740740740741,0.37037037037037,0.518518518518518,0.740740740740741,0.555555555555556,0.0857142857142857,0.0857142857142857,0.195652173913043,0.456521739130435,0.0434782608695652,0.304347826086957,0.195652173913043,0.260869565217391,0.347826086956522
0.0740740740740741,0.314814814814815,0.277777777777778,0.37037037037037,0.12962962962963,0.12962962962963,0.555555555555556,0.0185185185185185,0.518518518518518,0.481481481481481,0.222222222222222,0.759259259259259,0.833333333333333,0.0740740740740741,0.444444444444444,0.62962962962963,0.444444444444444,0.592592592592593,0.351851851851852,0.537037037037037,0.759259259259259,0.574074074074074,0.0857142857142857,0.0571428571428571,0.434782608695652,0.478260869565217,0.173913043478261,0.304347826086957,0.217391304347826,0.260869565217391,0.347826086956522
0.648148148148148,0.351851851851852,0.555555555555556,0.388888888888889,0.222222222222222,0.12962962962963,0.592592592592593,0.0185185185185185,0.5,0.5,0.277777777777778,0.740740740740741,0.814814814814815,0.0740740740740741,0.444444444444444,0.481481481481481,0.462962962962963,0.0740740740740741,0.296296296296296,0.537037037037037,0.814814814814815,0.62962962962963,0.0857142857142857,0.0571428571428571,0.456521739130435,0.630434782608696,0.282608695652174,0.326086956521739,0.58695652173913,0.260869565217391,0.347826086956522
0.648148148148148,0.148148148148148,0.185185185185185,0.388888888888889,0.222222222222222,0.12962962962963,0.185185185185185,0.0185185185185185,0.574074074074074,0.555555555555556,0.537037037037037,0.833333333333333,0.814814814814815,0.0740740740740741,0.685185185185185,0.5,0.407407407407407,0.0740740740740741,0.259259259259259,0.537037037037037,0.851851851851852,0.648148148148148,0.0857142857142857,0.0571428571428571,0.434782608695652,0.391304347826087,0.173913043478261,0.304347826086957,0.217391304347826,0.260869565217391,0.347826086956522
0.296296296296296,0.314814814814815,0.518518518518518,0.37037037037037,0.203703703703704,0.12962962962963,0.555555555555556,0.0185185185185185,0.592592592592593,0.518518518518518,0.388888888888889,0.611111111111111,0.722222222222222,0.0740740740740741,0.537037037037037,0.574074074074074,0.407407407407407,0.0740740740740741,0.296296296296296,0.537037037037037,0.833333333333333,0.648148148148148,0.0857142857142857,0.0571428571428571,0.239130434782609,0.5,0.173913043478261,0.347826086956522,0.0869565217391304,0.239130434782609,0.108695652173913
0.185185185185185,0.333333333333333,0.518518518518518,0.351851851851852,0.222222222222222,0.12962962962963,0.185185185185185,0.0185185185185185,0.611111111111111,0.685185185185185,0.407407407407407,0.759259259259259,0.740740740740741,0.0740740740740741,0.537037037037037,0.518518518518518,0.407407407407407,0.0740740740740741,0.259259259259259,0.0925925925925926,0.814814814814815,0.648148148148148,0.0571428571428571,0.0571428571428571,0.391304347826087,0.673913043478261,0.369565217391304,0.347826086956522,0.0869565217391304,0.391304347826087,0.130434782608696
0.166666666666667,0.333333333333333,0.148148148148148,0.314814814814815,0.222222222222222,0.12962962962963,0.185185185185185,0.0185185185185185,0.648148148148148,0.62962962962963,0.407407407407407,0.759259259259259,0.759259259259259,0.0925925925925926,0.666666666666667,0.611111111111111,0.592592592592593,0.0740740740740741,0.240740740740741,0.0740740740740741,0.796296296296296,0.685185185185185,0.0571428571428571,0.0571428571428571,0.347826086956522,0.521739130434783,0.282608695652174,0.434782608695652,0.0869565217391304,0.434782608695652,0.108695652173913
0.481481481481481,0.351851851851852,0.185185185185185,0.351851851851852,0.222222222222222,0.12962962962963,0.703703703703704,0.0185185185185185,0.518518518518518,0.444444444444444,0.407407407407407,0.740740740740741,0.703703703703704,0.111111111111111,0.62962962962963,0.611111111111111,0.407407407407407,0.148148148148148,0.37037037037037,0.481481481481481,0.796296296296296,0.685185185185185,0.0571428571428571,0.0571428571428571,0.434782608695652,0.5,0.282608695652174,0.347826086956522,0.0869565217391304,0.282608695652174,0.130434782608696
0.166666666666667,0.555555555555556,0.203703703703704,0.259259259259259,0.148148148148148,0.611111111111111,0.666666666666667,0.0185185185185185,0.574074074074074,0.648148148148148,0.166666666666667,0.777777777777778,0.722222222222222,0.203703703703704,0.62962962962963,0.611111111111111,0.537037037037037,0.111111111111111,0.388888888888889,0.518518518518518,0.851851851851852,0.722222222222222,0.0571428571428571,0.514285714285714,0.304347826086957,0.521739130434783,0.391304347826087,0.347826086956522,0.0869565217391304,0.282608695652174,0.282608695652174
0.166666666666667,0.666666666666667,0.222222222222222,0.222222222222222,0.166666666666667,0.574074074074074,0.166666666666667,0.0185185185185185,0.62962962962963,0.666666666666667,0.444444444444444,0.777777777777778,0.851851851851852,0.12962962962963,0.351851851851852,0.666666666666667,0.240740740740741,0.166666666666667,0.37037037037037,0.481481481481481,0.851851851851852,0.740740740740741,0.0857142857142857,0.6,0.673913043478261,0.521739130434783,0.347826086956522,0.41304347826087,0.239130434782609,0.304347826086957,0.0869565217391304
0.240740740740741,0.648148148148148,0.444444444444444,0.0740740740740741,0.203703703703704,0.666666666666667,0.62962962962963,0.0185185185185185,0.62962962962963,0.796296296296296,0.722222222222222,0.777777777777778,0.62962962962963,0.240740740740741,0.481481481481481,0.740740740740741,0.148148148148148,0.111111111111111,0.0925925925925926,0.388888888888889,0.814814814814815,0.759259259259259,0.0571428571428571,0.0571428571428571,0.543478260869565,0.108695652173913,0.326086956521739,0.282608695652174,0.239130434782609,0.0869565217391304,0.0869565217391304
0.592592592592593,0.0925925925925926,0.777777777777778,0.222222222222222,0.0740740740740741,0.666666666666667,0.574074074074074,0.0185185185185185,0.611111111111111,0.592592592592593,0.592592592592593,0.574074074074074,0.722222222222222,0.12962962962963,0.5,0.796296296296296,0.185185185185185,0.12962962962963,0.0555555555555556,0.0925925925925926,0.796296296296296,0.814814814814815,0.0571428571428571,0.0285714285714286,0.543478260869565,0.108695652173913,0.369565217391304,0.195652173913043,0.173913043478261,0.0434782608695652,0.0869565217391304
0.62962962962963,0.537037037037037,0.722222222222222,0.296296296296296,0.0740740740740741,0.685185185185185,0.574074074074074,0.0185185185185185,0.611111111111111,0.592592592592593,0.5,0.444444444444444,0.888888888888889,0.111111111111111,0.5,0.685185185185185,0.148148148148148,0.12962962962963,0.0740740740740741,0.0555555555555556,0.5,0.611111111111111,0.0571428571428571,0.0285714285714286,0.543478260869565,0.0869565217391304,0.369565217391304,0.217391304347826,0.347826086956522,0.0434782608695652,0.0869565217391304
0.648148148148148,0.648148148148148,0.703703703703704,0.222222222222222,0.185185185185185,0.574074074074074,0.111111111111111,0.0185185185185185,0.574074074074074,0.444444444444444,0.5,0.425925925925926,0.666666666666667,0.111111111111111,0.518518518518518,0.444444444444444,0.12962962962963,0.0555555555555556,0.0740740740740741,0.0555555555555556,0.444444444444444,0.740740740740741,0.0571428571428571,0.0571428571428571,0.608695652173913,0.0869565217391304,0.347826086956522,0.217391304347826,0.260869565217391,0.0869565217391304,0.0869565217391304
0.648148148148148,0.555555555555556,0.777777777777778,0.185185185185185,0.222222222222222,0.648148148148148,0.574074074074074,0.0185185185185185,0.481481481481481,0.5,0.851851851851852,0.37037037037037,0.666666666666667,0.12962962962963,0.444444444444444,0.722222222222222,0.0740740740740741,0.111111111111111,0.0740740740740741,0.0555555555555556,0.444444444444444,0.574074074074074,0.0571428571428571,0.0857142857142857,0.108695652173913,0.0869565217391304,0.543478260869565,0.0869565217391304,0.173913043478261,0.0869565217391304,0.108695652173913
0.555555555555556,0.592592592592593,0.537037037037037,0.222222222222222,0.0925925925925926,0.0925925925925926,0.462962962962963,0.0185185185185185,0.37037037037037,0.62962962962963,0.555555555555556,0.592592592592593,0.481481481481481,0.240740740740741,0.333333333333333,0.648148148148148,0.611111111111111,0.0740740740740741,0.333333333333333,0.0740740740740741,0.62962962962963,0.537037037037037,0.0571428571428571,0.0571428571428571,0.0869565217391304,0.0869565217391304,0.173913043478261,0.130434782608696,0.173913043478261,0.0652173913043478,0.0652173913043478
0.685185185185185,0.185185185185185,0.425925925925926,0.203703703703704,0.0925925925925926,0.259259259259259,0.425925925925926,0.0185185185185185,0.537037037037037,0.5,0.407407407407407,0.203703703703704,0.166666666666667,0.240740740740741,0.148148148148148,0.685185185185185,0.0925925925925926,0.0555555555555556,0.240740740740741,0.037037037037037,0.592592592592593,0.574074074074074,0.0571428571428571,0.542857142857143,0.0869565217391304,0.0869565217391304,0.239130434782609,0.108695652173913,0.304347826086957,0.0652173913043478,0.0652173913043478
0.0740740740740741,0.185185185185185,0.148148148148148,0.12962962962963,0.0925925925925926,0.0740740740740741,0.351851851851852,0.0185185185185185,0.0740740740740741,0.574074074074074,0.518518518518518,0.0740740740740741,0.185185185185185,0.203703703703704,0.148148148148148,0.222222222222222,0.0925925925925926,0.037037037037037,0.277777777777778,0.037037037037037,0.0740740740740741,0.685185185185185,0.0571428571428571,0.0571428571428571,0.0869565217391304,0.239130434782609,0.0434782608695652,0.108695652173913,0.239130434782609,0.0652173913043478,0.0869565217391304
0.0925925925925926,0.203703703703704,0.148148148148148,0.0925925925925926,0.12962962962963,0.648148148148148,0.351851851851852,0.0185185185185185,0.0925925925925926,0.648148148148148,0.592592592592593,0.0555555555555556,0.444444444444444,0.240740740740741,0.166666666666667,0.203703703703704,0.648148148148148,0.037037037037037,0.0925925925925926,0.037037037037037,0.111111111111111,0.555555555555556,0.0571428571428571,0.0571428571428571,0.260869565217391,0.260869565217391,0.0217391304347826,0.173913043478261,0.478260869565217,0.0652173913043478,0.0652173913043478
0.0925925925925926,0.185185185185185,0.166666666666667,0.12962962962963,0.0740740740740741,0.111111111111111,0.351851851851852,0.0185185185185185,0.0925925925925926,0.592592592592593,0.703703703703704,0.259259259259259,0.388888888888889,0.240740740740741,0.166666666666667,0.222222222222222,0.185185185185185,0.0740740740740741,0.0555555555555556,0.0555555555555556,0.0740740740740741,0.740740740740741,0.0285714285714286,0.0571428571428571,0.130434782608696,0.41304347826087,0.369565217391304,0.108695652173913,0.456521739130435,0.0652173913043478,0.0652173913043478
0.0925925925925926,0.185185185185185,0.185185185185185,0.0925925925925926,0.0555555555555556,0.296296296296296,0.37037037037037,0.0185185185185185,0.0925925925925926,0.462962962962963,0.722222222222222,0.259259259259259,0.444444444444444,0.277777777777778,0.12962962962963,0.203703703703704,0.240740740740741,0.0740740740740741,0.0740740740740741,0.0555555555555556,0.0740740740740741,0.62962962962963,0.0857142857142857,0.0571428571428571,0.130434782608696,0.391304347826087,0.0217391304347826,0.108695652173913,0.260869565217391,0.0434782608695652,0.0652173913043478
0.0925925925925926,0.240740740740741,0.111111111111111,0.111111111111111,0.0925925925925926,0.685185185185185,0.351851851851852,0.0185185185185185,0.0925925925925926,0.462962962962963,0.740740740740741,0.0740740740740741,0.462962962962963,0.111111111111111,0.12962962962963,0.203703703703704,0.62962962962963,0.0740740740740741,0.0925925925925926,0.0555555555555556,0.0740740740740741,0.648148148148148,0.0571428571428571,0.0571428571428571,0.130434782608696,0.326086956521739,0.0217391304347826,0.130434782608696,0.217391304347826,0.0434782608695652,0.0652173913043478
0.0925925925925926,0.222222222222222,0.166666666666667,0.0925925925925926,0.0740740740740741,0.574074074074074,0.351851851851852,0.0185185185185185,0.0925925925925926,0.425925925925926,0.388888888888889,0.0740740740740741,0.666666666666667,0.277777777777778,0.12962962962963,0.166666666666667,0.12962962962963,0.0740740740740741,0.185185185185185,0.0555555555555556,0.0925925925925926,0.240740740740741,0.0285714285714286,0.0571428571428571,0.152173913043478,0.282608695652174,0.239130434782609,0.0652173913043478,0.195652173913043,0.0434782608695652,0.0652173913043478
0.37037037037037,0.574074074074074,0.259259259259259,0.0740740740740741,0.111111111111111,0.703703703703704,0.351851851851852,0.0185185185185185,0.0740740740740741,0.407407407407407,0.462962962962963,0.0925925925925926,0.648148148148148,0.685185185185185,0.351851851851852,0.0925925925925926,0.87037037037037,0.37037037037037,0.796296296296296,0.833333333333333,0.777777777777778,0.259259259259259,0.0571428571428571,0.0571428571428571,0.152173913043478,0.282608695652174,0.239130434782609,0.0869565217391304,0.282608695652174,0.0652173913043478,0.0869565217391304
0.351851851851852,0.611111111111111,0.148148148148148,0.0555555555555556,0.0925925925925926,0.685185185185185,0.0555555555555556,0.0185185185185185,0.0555555555555556,0.462962962962963,0.166666666666667,0.0555555555555556,0.611111111111111,0.777777777777778,0.314814814814815,0.0925925925925926,0.87037037037037,0.37037037037037,0.796296296296296,0.62962962962963,0.0925925925925926,0.12962962962963,0.0571428571428571,0.0571428571428571,0.369565217391304,0.326086956521739,0.282608695652174,0.0869565217391304,0.282608695652174,0.0217391304347826,0.108695652173913
0.333333333333333,0.592592592592593,0.148148148148148,0.0555555555555556,0.0740740740740741,0.462962962962963,0.148148148148148,0.0185185185185185,0.0555555555555556,0.444444444444444,0.166666666666667,0.0740740740740741,0.666666666666667,0.277777777777778,0.314814814814815,0.0925925925925926,0.87037037037037,0.185185185185185,0.962962962962963,0.666666666666667,0.111111111111111,0.555555555555556,0.0571428571428571,0.0857142857142857,0.108695652173913,0.260869565217391,0.347826086956522,0.0652173913043478,0.304347826086957,0.0217391304347826,0.108695652173913
